sample_file_name	sample_name
670.149.RefSeq.faa	Vibrio parahaemolyticus S121
1329820.3.RefSeq.faa	Enterobacter sp. MGH 11
1329821.3.RefSeq.faa	Enterobacter sp. MGH 12
1329822.3.RefSeq.faa	Enterobacter sp. MGH 13
1329823.3.RefSeq.faa	Enterobacter sp. MGH 14
1329824.3.RefSeq.faa	Enterobacter sp. MGH 15
1329825.3.RefSeq.faa	Enterobacter sp. MGH 16
1329826.3.RefSeq.faa	Enterobacter sp. MGH 22
1329827.3.RefSeq.faa	Enterobacter sp. MGH 23
1329828.3.RefSeq.faa	Enterobacter sp. MGH 24
1329829.3.RefSeq.faa	Enterobacter sp. MGH 25
932213.3.RefSeq.faa	Serratia sp. M24T3
1294275.3.RefSeq.faa	Vibrio cholerae CP1116
1294272.3.RefSeq.faa	Staphylococcus epidermidis 528m
868164.3.RefSeq.faa	Escherichia coli DEC6E
1409544.3.RefSeq.faa	Staphylococcus aureus SMMC6014
1409545.3.RefSeq.faa	Staphylococcus aureus SMMC6011
528359.7.RefSeq.faa	Neisseria gonorrhoeae SK-92-679
528358.6.RefSeq.faa	Neisseria gonorrhoeae PID332
1409540.3.RefSeq.faa	Staphylococcus aureus OCMM6017
1409541.3.RefSeq.faa	Staphylococcus aureus SCLE6012
1409542.3.RefSeq.faa	Staphylococcus aureus PLAC6004
1409543.3.RefSeq.faa	Staphylococcus aureus SCLE6011
528353.5.RefSeq.faa	Neisseria gonorrhoeae FA6140
528352.5.RefSeq.faa	Neisseria gonorrhoeae FA19
528351.3.RefSeq.faa	Neisseria gonorrhoeae F62
1138905.3.RefSeq.faa	Enterococcus faecium E1622
528357.5.RefSeq.faa	Neisseria gonorrhoeae PID24-1
528356.5.RefSeq.faa	Neisseria gonorrhoeae PID18
528355.5.RefSeq.faa	Neisseria gonorrhoeae PID1
528354.5.RefSeq.faa	Neisseria gonorrhoeae MS11
1235459.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Mbandaka str. 2009K-0807
1235458.3.RefSeq.faa	Stenotrophomonas maltophilia AU12-09
1235980.4.RefSeq.faa	Flavobacterium sp. JGI 0001001-D01
827.3.RefSeq.faa	Campylobacter ureolyticus
1296619.3.RefSeq.faa	Staphylococcus capitis CR01
1402650.3.RefSeq.faa	Staphylococcus aureus M1137
1235456.3.RefSeq.faa	Vibrio cholerae CP1114
1235454.3.RefSeq.faa	Vibrio cholerae CP1113
1310899.3.RefSeq.faa	Acinetobacter baumannii 45002_5
1310898.3.RefSeq.faa	Acinetobacter baumannii 45002_4
991980.4.RefSeq.faa	Vibrio cholerae HC-64A1
991981.4.RefSeq.faa	Vibrio cholerae HC-65A1
1145190.3.RefSeq.faa	Neisseria meningitidis NM3164
1145191.3.RefSeq.faa	Neisseria meningitidis NM27
1145192.3.RefSeq.faa	Neisseria meningitidis NM51
1145193.3.RefSeq.faa	Neisseria meningitidis NM80
1310890.3.RefSeq.faa	Acinetobacter baumannii 44895_6
1310893.3.RefSeq.faa	Acinetobacter baumannii 44895_9
1310892.3.RefSeq.faa	Acinetobacter baumannii 44895_8
1310894.3.RefSeq.faa	Acinetobacter baumannii 44895_10
1310897.3.RefSeq.faa	Acinetobacter baumannii 45002_3
742723.3.RefSeq.faa	Lachnospiraceae bacterium 2_1_46FAA
1115830.3.RefSeq.faa	Streptococcus pyogenes GA16797
448385.16.RefSeq.faa	Sorangium cellulosum So ce56
1051661.3.RefSeq.faa	Lactobacillus casei UW4
1713.3.RefSeq.faa	Oerskovia turbata
1719.88.RefSeq.faa	Corynebacterium pseudotuberculosis
1120942.4.RefSeq.faa	Actinomyces georgiae DSM 6843
1422472.3.RefSeq.faa	Staphylococcus aureus VET0161R
138119.41.RefSeq.faa	Desulfitobacterium hafniense Y51
755896.3.RefSeq.faa	Yersinia pestis 9
1413603.3.RefSeq.faa	Staphylococcus aureus USA_6
637390.5.RefSeq.faa	Acidithiobacillus thiooxidans ATCC 19377
1400147.3.RefSeq.faa	Enterobacter cloacae UCI 24
1400146.3.RefSeq.faa	Enterobacter cloacae UCI 23
1400145.3.RefSeq.faa	Enterobacter aerogenes UCI 48
1400144.3.RefSeq.faa	Enterobacter aerogenes UCI 47
1400143.3.RefSeq.faa	Enterobacter aerogenes UCI 46
1400142.3.RefSeq.faa	Enterobacter aerogenes UCI 45
1400141.3.RefSeq.faa	Enterobacter aerogenes UCI 28
1400140.3.RefSeq.faa	Enterobacter aerogenes UCI 27
40215.4.RefSeq.faa	Acinetobacter junii L20
357804.7.RefSeq.faa	Psychromonas ingrahamii 37
1400149.3.RefSeq.faa	Enterobacter cloacae UCI 30
1400148.3.RefSeq.faa	Enterobacter cloacae UCI 29
553220.3.RefSeq.faa	Campylobacter gracilis RM3268
1283331.3.RefSeq.faa	Azotobacter vinelandii CA6
1283330.3.RefSeq.faa	Azotobacter vinelandii CA
992183.3.RefSeq.faa	Yersinia pestis PY-102
992182.3.RefSeq.faa	Yersinia pestis PY-101
992181.3.RefSeq.faa	Yersinia pestis PY-100
992180.3.RefSeq.faa	Yersinia pestis PY-99
992185.3.RefSeq.faa	Yersinia pestis PY-113
992184.3.RefSeq.faa	Yersinia pestis PY-103
1282886.3.RefSeq.faa	Aeromonas sp. MDS8
526979.3.RefSeq.faa	Bacillus cereus 95/8201
526978.3.RefSeq.faa	Bacillus cereus BDRD-Cer4
1439285.3.RefSeq.faa	Streptococcus pyogenes ABC020057288
526975.3.RefSeq.faa	Bacillus cereus BDRD-ST26
526974.3.RefSeq.faa	Bacillus cereus BDRD-ST24
526977.3.RefSeq.faa	Bacillus cereus ATCC 4342
526976.3.RefSeq.faa	Bacillus cereus BDRD-ST196
526971.3.RefSeq.faa	Bacillus cereus MM3
1439286.3.RefSeq.faa	Streptococcus pyogenes ABC020057442
526973.3.RefSeq.faa	Bacillus cereus m1293
1236508.3.RefSeq.faa	Prevotella aurantiaca JCM 15754
1439287.3.RefSeq.faa	Streptococcus pyogenes ABC020057449
1121940.3.RefSeq.faa	Halomonas halocynthiae DSM 14573
1420917.4.RefSeq.faa	Marinobacter salarius R9SW1
93058.3.RefSeq.faa	Prochlorococcus marinus str. MIT 9202
1410818.3.RefSeq.faa	Staphylococcus aureus T71872
980514.3.RefSeq.faa	Acinetobacter baumannii TCDC-AB0715
1410819.3.RefSeq.faa	Staphylococcus aureus T71888
1120941.3.RefSeq.faa	Actinomyces dentalis DSM 19115
1439283.3.RefSeq.faa	Streptococcus pyogenes ABC020057168
1236509.3.RefSeq.faa	Prevotella dentasini JCM 15908
1421909.3.RefSeq.faa	Staphylococcus aureus W28921
980518.3.RefSeq.faa	Enterobacter mori LMG 25706
1226115.3.RefSeq.faa	Klebsiella pneumoniae subsp. pneumoniae KpQ3
866895.3.RefSeq.faa	Halobacillus halophilus DSM 2266
1123521.3.RefSeq.faa	Neisseria meningitidis DE9622
1123520.3.RefSeq.faa	Neisseria meningitidis DE9686
1123523.3.RefSeq.faa	Staphylococcus aureus subsp. aureus 11819-97
1123522.3.RefSeq.faa	Neisseria meningitidis DE9938
1105240.3.RefSeq.faa	Streptococcus agalactiae str. Gottschalk 31825
553596.3.RefSeq.faa	Staphylococcus aureus A9781
1123035.3.RefSeq.faa	Psychroflexus tropicus DSM 15496
553594.3.RefSeq.faa	Staphylococcus aureus A9765
1390079.3.RefSeq.faa	Streptococcus pyogenes SP4-LAU
1390078.3.RefSeq.faa	Streptococcus pyogenes SP3-LAU
686990.3.RefSeq.faa	Treponema pallidum subsp. pallidum str. Mexico A
1232189.3.RefSeq.faa	Clostridium botulinum CFSAN001627
1390077.3.RefSeq.faa	Streptococcus pyogenes SP2-LAU
1390076.3.RefSeq.faa	Streptococcus pyogenes SP1-LAU
1439289.3.RefSeq.faa	Streptococcus pyogenes ABC020059502
1410810.3.RefSeq.faa	Staphylococcus aureus H27761
1422277.3.RefSeq.faa	Staphylococcus aureus DAR2075
1138926.3.RefSeq.faa	Enterococcus faecium E3548
1128950.3.RefSeq.faa	Klebsiella pneumoniae subsp. pneumoniae KPNIH16
1051973.3.RefSeq.faa	Rhodococcus fascians D188
1118058.3.RefSeq.faa	Actinomyces sp. ph3
1128953.3.RefSeq.faa	Klebsiella pneumoniae subsp. pneumoniae KPNIH19
1410813.3.RefSeq.faa	Staphylococcus aureus F65057
1193128.3.RefSeq.faa	Parascardovia denticolens IPLA 20019
1094979.3.RefSeq.faa	Marinobacter manganoxydans MnI7-9
1272951.3.RefSeq.faa	Streptococcus pneumoniae DAR831
1410814.3.RefSeq.faa	Staphylococcus aureus M24400
378753.5.RefSeq.faa	Kocuria rhizophila DC2201
1410815.3.RefSeq.faa	Staphylococcus aureus M24390
1422276.3.RefSeq.faa	Staphylococcus aureus DAR2072
913071.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Gaminara str. A4-567
913072.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Give str. S5-487
913073.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Hvittingfoss str. A4-620
913075.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Inverness str. R8-3668
1214149.3.RefSeq.faa	Streptococcus suis 07SC3
913077.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Johannesburg str. S5-703
913078.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Minnesota str. A4-603
1290419.3.RefSeq.faa	Burkholderia pseudomallei LMF
1128956.4.RefSeq.faa	Salmonella enterica subsp. enterica serovar Heidelberg str. N4630
1297866.3.RefSeq.faa	Bacillus anthracis str. Sen2Col2
1297867.3.RefSeq.faa	Bacillus anthracis str. Sen3
1347912.3.RefSeq.faa	Stenotrophomonas maltophilia stmalt0377
1248436.3.RefSeq.faa	Bacillus anthracis str. 3166
1446718.3.RefSeq.faa	Escherichia coli O26:H11 str. 2010C-3051
1446719.3.RefSeq.faa	Escherichia coli O26:H11 str. 2010C-3472
1417138.3.RefSeq.faa	Staphylococcus aureus F26021
1417139.3.RefSeq.faa	Staphylococcus aureus F29447
1446714.3.RefSeq.faa	Escherichia coli O26:H11 str. 2009C-3996
1446715.3.RefSeq.faa	Escherichia coli O26:H1 str. 2009C-4747
1446716.3.RefSeq.faa	Escherichia coli O26:H11 str. 2009C-4760
1446717.3.RefSeq.faa	Escherichia coli O26:H11 str. 2009C-4826
1446710.3.RefSeq.faa	Escherichia coli O26:H11 str. 03-3500
1446711.3.RefSeq.faa	Escherichia coli O26:H11 str. 06-3464
1446712.3.RefSeq.faa	Escherichia coli O26:H11 str. 2009C-3612
1446713.3.RefSeq.faa	Escherichia coli O26:H11 str. 2009C-3689
1399798.3.RefSeq.faa	Actinomadura oligospora ATCC 43269
1407649.3.RefSeq.faa	Pseudomonas aeruginosa RB
1388618.3.RefSeq.faa	Staphylococcus aureus M0843
1388619.3.RefSeq.faa	Staphylococcus aureus M0845
1388616.3.RefSeq.faa	Staphylococcus aureus M0841
1388617.3.RefSeq.faa	Staphylococcus aureus M0842
1388614.3.RefSeq.faa	Staphylococcus aureus M0839
1388615.3.RefSeq.faa	Staphylococcus aureus M0840
1388612.3.RefSeq.faa	Staphylococcus aureus M0837
1388613.3.RefSeq.faa	Staphylococcus aureus M0838
1388610.3.RefSeq.faa	Staphylococcus aureus M0834
1121373.3.RefSeq.faa	Cytophaga aurantiaca DSM 3654
1214171.3.RefSeq.faa	Streptococcus suis 89-3576-3
1214170.3.RefSeq.faa	Streptococcus suis S24
1214173.3.RefSeq.faa	Streptococcus suis 89-5259
1214172.3.RefSeq.faa	Streptococcus suis 89-4109-1
1214175.3.RefSeq.faa	Streptococcus suis 92-1191
1214174.3.RefSeq.faa	Streptococcus suis S28
1214177.3.RefSeq.faa	Streptococcus suis 92-1400
1214176.3.RefSeq.faa	Streptococcus suis 4961
1214179.3.RefSeq.faa	Streptococcus suis 6407
1214178.3.RefSeq.faa	Streptococcus suis 92-4172
1403944.3.RefSeq.faa	Escherichia coli DORA_B_14
1394175.3.RefSeq.faa	Bifidobacterium sp. 7101
1403942.3.RefSeq.faa	Enterococcus faecalis DORA_14
1403943.3.RefSeq.faa	Escherichia coli DORA_A_5_14_21
1403940.3.RefSeq.faa	Clostridium bartlettii DORA_8_9
858305.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Newport str. CVM 22462
989499.3.RefSeq.faa	Vibrio anguillarum RV22
797473.3.RefSeq.faa	Cardiobacterium valvarum F0432
1151321.4.RefSeq.faa	Clostridium difficile DA00126
338969.11.RefSeq.faa	Rhodoferax ferrireducens T118
1444244.3.RefSeq.faa	Escherichia coli 1-176-05_S4_C2
1444245.3.RefSeq.faa	Escherichia coli 1-182-04_S4_C2
1444246.3.RefSeq.faa	Escherichia coli 1-250-04_S4_C2
1444247.3.RefSeq.faa	Escherichia coli 1-392-07_S4_C2
1444240.3.RefSeq.faa	Escherichia coli 5-366-08_S4_C2
1444241.3.RefSeq.faa	Escherichia coli 7-233-03_S4_C2
1444242.3.RefSeq.faa	Escherichia coli 8-415-05_S4_C2
1444243.3.RefSeq.faa	Escherichia coli 1-110-08_S4_C2
1412508.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. SA20092320
1412509.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. SA20093784
742742.3.RefSeq.faa	Collinsella tanakaei YIT 12063
1444248.3.RefSeq.faa	Escherichia coli 3-020-07_S4_C2
1444249.3.RefSeq.faa	Escherichia coli 3-073-06_S4_C2
1305836.3.RefSeq.faa	Sporosarcina sp. EUR3 2.2.2
880526.4.RefSeq.faa	Rikenella microfusus DSM 15922
100226.15.RefSeq.faa	Streptomyces coelicolor A3(2)
1328432.3.RefSeq.faa	Escherichia coli BWH 32
1409571.3.RefSeq.faa	Staphylococcus aureus SJUD6107
32042.3.RefSeq.faa	Pseudomonas stutzeri ATCC 14405 = CCUG 16156
202.4.RefSeq.faa	Campylobacter mucosalis
1422114.3.RefSeq.faa	Staphylococcus aureus DAR3504
1422115.3.RefSeq.faa	Staphylococcus aureus DAR3505
925129.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. CVM_76-3618
925128.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. CVM_56-3991
925127.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. CVM_N202
925126.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. SE15-1
1154951.3.RefSeq.faa	Streptococcus agalactiae GB00923
1408445.3.RefSeq.faa	Legionella sainthelensi ATCC 35248
1391494.3.RefSeq.faa	Enterococcus faecalis B373
1409572.3.RefSeq.faa	Staphylococcus aureus SJUD6111
1422673.3.RefSeq.faa	Staphylococcus aureus VET0460R
1422672.3.RefSeq.faa	Staphylococcus aureus VET0459R
1309806.3.RefSeq.faa	Streptococcus agalactiae 09mas018883
1121285.4.RefSeq.faa	Chryseobacterium caeni DSM 17710
1409574.3.RefSeq.faa	Staphylococcus aureus SJOS6126
1402541.3.RefSeq.faa	Pseudomonas aeruginosa Z61
1402540.3.RefSeq.faa	Pseudomonas aeruginosa BWHPSA048
1402543.3.RefSeq.faa	Pseudomonas aeruginosa BL02
1402542.3.RefSeq.faa	Pseudomonas aeruginosa BL01
1402545.3.RefSeq.faa	Pseudomonas aeruginosa BL04
1402544.3.RefSeq.faa	Pseudomonas aeruginosa BL03
1402547.3.RefSeq.faa	Pseudomonas aeruginosa BL06
1402546.3.RefSeq.faa	Pseudomonas aeruginosa BL05
1402549.3.RefSeq.faa	Pseudomonas aeruginosa BL08
1402548.3.RefSeq.faa	Pseudomonas aeruginosa BL07
1310157.3.RefSeq.faa	Bacillus subtilis subsp. subtilis str. MP9
1249481.3.RefSeq.faa	Brachybacterium muris UCD-AY4
375451.14.RefSeq.faa	Roseobacter denitrificans OCh 114
1409579.3.RefSeq.faa	Staphylococcus aureus SMMC6076
1221538.3.RefSeq.faa	Lactobacillus florum 8D
1429878.3.RefSeq.faa	Staphylococcus aureus SA8-LAU
1310159.5.RefSeq.faa	Klebsiella pneumoniae Kb677
1429876.4.RefSeq.faa	Staphylococcus aureus SA6-LAU
1429877.3.RefSeq.faa	Staphylococcus aureus SA7-LAU
1429874.15.RefSeq.faa	Staphylococcus aureus SA3-LAU
1429875.3.RefSeq.faa	Staphylococcus aureus SA5-LAU
1398079.3.RefSeq.faa	Staphylococcus aureus M1472
1429873.3.RefSeq.faa	Xenorhabdus sp. NBAII XenSa04
1339300.3.RefSeq.faa	Bacteroides fragilis str. 3397 N2
742741.3.RefSeq.faa	Clostridium symbiosum WAL-14673
253839.3.RefSeq.faa	Streptomyces sp. C
1275976.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Newport str. JS09102
1422337.3.RefSeq.faa	Staphylococcus aureus DAR5837
1177117.3.RefSeq.faa	Halomonas stevensii S18214
1275977.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Newport str. Shandong_3
1249476.3.RefSeq.faa	Burkholderia pseudomallei NAU20B-16
1307444.4.RefSeq.faa	Fusobacterium nucleatum ChDC F300
1339247.3.RefSeq.faa	Leuconostoc pseudomesenteroides PS12
1339246.3.RefSeq.faa	Leuconostoc pseudomesenteroides 1159
228405.9.RefSeq.faa	Hyphomonas neptunium ATCC 15444
889513.3.RefSeq.faa	Corynebacterium pseudotuberculosis I19
1421906.3.RefSeq.faa	Staphylococcus aureus W19276
1220589.3.RefSeq.faa	Lysinibacillus odysseyi 34hs-1 = NBRC 100172
1339301.3.RefSeq.faa	Bacteroides fragilis str. 3397 N3
1151305.4.RefSeq.faa	Clostridium difficile CD212
320771.5.RefSeq.faa	Pedosphaera parvula Ellin514
1123001.3.RefSeq.faa	Propionimicrobium lymphophilum DSM 4903
1281228.3.RefSeq.faa	Escherichia coli UMEA 3244-1
1005548.3.RefSeq.faa	Escherichia coli EC1863
1005549.3.RefSeq.faa	Escherichia coli EC1864
1005544.3.RefSeq.faa	Escherichia coli EC1849
1281222.3.RefSeq.faa	Escherichia coli UMEA 3220-1
1281221.3.RefSeq.faa	Escherichia coli UMEA 3217-1
1005547.3.RefSeq.faa	Escherichia coli EC1862
1281227.3.RefSeq.faa	Escherichia coli UMEA 3240-1
1005541.3.RefSeq.faa	Escherichia coli EC1846
1281225.3.RefSeq.faa	Escherichia coli UMEA 3230-1
1005543.3.RefSeq.faa	Escherichia coli EC1848
67257.7.RefSeq.faa	Streptomyces albus subsp. albus
1221249.3.RefSeq.faa	Acinetobacter baumannii AB_1649-8
1221248.3.RefSeq.faa	Acinetobacter baumannii AB_1595-8
1221247.3.RefSeq.faa	Acinetobacter baumannii AB_1594-8
1221246.3.RefSeq.faa	Acinetobacter baumannii AB_1583-8
1221245.3.RefSeq.faa	Acinetobacter baumannii AB_1582-8
1221244.3.RefSeq.faa	Acinetobacter baumannii AB_1536-8
1422331.3.RefSeq.faa	Staphylococcus aureus DAR5845
265546.4.RefSeq.faa	Anoxybacillus ayderensis AB04
406818.4.RefSeq.faa	Xenorhabdus bovienii SS-2004
557723.8.RefSeq.faa	Haemophilus parasuis SH0165
1454008.3.RefSeq.faa	Aeromonas hydrophila HZM
94122.6.RefSeq.faa	Shewanella sp. ANA-3
1235441.3.RefSeq.faa	Nocardiopsis gilva YIM 90087
1415777.3.RefSeq.faa	Bartonella grahamii ATCC 700132
1339303.3.RefSeq.faa	Bacteroides fragilis str. 3986 T(B)13
1235442.3.RefSeq.faa	Vibrio cholerae CP1117
1422457.3.RefSeq.faa	Staphylococcus aureus VET0133R
944559.3.RefSeq.faa	Paenibacillus sp. HGF7
1421829.3.RefSeq.faa	Staphylococcus aureus F22648
1355528.3.RefSeq.faa	Helicobacter pylori UM065
327275.3.RefSeq.faa	Shewanella sp. HN-41
1229781.4.RefSeq.faa	Brevibacterium casei S18
1340495.3.RefSeq.faa	Lactobacillus reuteri I5007
1422332.3.RefSeq.faa	Staphylococcus aureus DAR5843
1402609.3.RefSeq.faa	Staphylococcus aureus M1072
944557.3.RefSeq.faa	Prevotella denticola CRIS 18C-A
765111.3.RefSeq.faa	Propionibacterium acnes HL027PA1
477641.3.RefSeq.faa	Modestobacter marinus
1291352.3.RefSeq.faa	Leptospira interrogans serovar Icterohaemorrhagiae str. 201100516
1291353.3.RefSeq.faa	Leptospira interrogans serovar Icterohaemorrhagiae str. Kantorowic
1344992.4.RefSeq.faa	Staphylococcus epidermidis Scl25
1392055.3.RefSeq.faa	Staphylococcus aureus M1048
1206773.3.RefSeq.faa	Oenococcus oeni AWRIB553
1128959.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Heidelberg str. 41573
1128958.4.RefSeq.faa	Salmonella enterica subsp. enterica serovar Heidelberg str. 41567
1116034.3.RefSeq.faa	Escherichia coli 2872800
1131269.3.RefSeq.faa	Nitrospina sp. AB-629-B18
1128951.3.RefSeq.faa	Klebsiella pneumoniae subsp. pneumoniae KPNIH17
1291356.3.RefSeq.faa	Leptospira interrogans serovar Pyrogenes str. Sri Lanka 30
364106.8.RefSeq.faa	Escherichia coli UTI89
1128952.3.RefSeq.faa	Klebsiella pneumoniae subsp. pneumoniae KPNIH18
1128955.5.RefSeq.faa	Salmonella enterica subsp. enterica serovar Heidelberg str. 21381
1128954.3.RefSeq.faa	Klebsiella pneumoniae subsp. pneumoniae KPNIH20
1128957.4.RefSeq.faa	Salmonella enterica subsp. enterica serovar Heidelberg str. N15757
1291357.3.RefSeq.faa	Leptospira interrogans serovar Pyrogenes str. 2006006973
1439136.3.RefSeq.faa	Streptococcus pyogenes ABC020044412
1236506.4.RefSeq.faa	Prevotella maculosa JCM 15638
985006.4.RefSeq.faa	Staphylococcus aureus subsp. aureus LGA251
1116031.3.RefSeq.faa	Escherichia coli 2867750
1121370.3.RefSeq.faa	Corynebacterium ulceribovis DSM 45146
1439137.3.RefSeq.faa	Streptococcus pyogenes ABC020046158
1331065.3.RefSeq.faa	Escherichia coli CE549
1331064.3.RefSeq.faa	Escherichia coli CE516
985008.3.RefSeq.faa	Aggregatibacter aphrophilus ATCC 33389
1291355.3.RefSeq.faa	Leptospira interrogans serovar Pyrogenes str. Sri Lanka 39
1331061.3.RefSeq.faa	Escherichia coli E1777
1409552.3.RefSeq.faa	Staphylococcus aureus OCMM6057
1331063.3.RefSeq.faa	Escherichia coli CE418
1331062.3.RefSeq.faa	Escherichia coli E2265
1120947.3.RefSeq.faa	Actinomyces vaccimaxillae DSM 15804
1210005.3.RefSeq.faa	Stenotrophomonas maltophilia S028
1182658.3.RefSeq.faa	Escherichia coli KTE51
1182659.4.RefSeq.faa	Escherichia coli KTE52
1044999.3.RefSeq.faa	Erwinia tracheiphila PSU-1
1339327.3.RefSeq.faa	Bacteroides fragilis str. S36L11
1310158.5.RefSeq.faa	Klebsiella pneumoniae Kb140
1182653.3.RefSeq.faa	Escherichia coli KTE46
1090318.6.RefSeq.faa	Sphingomonas phyllosphaerae 5.2
1182656.3.RefSeq.faa	Escherichia coli KTE49
1182657.3.RefSeq.faa	Escherichia coli KTE50
1182654.3.RefSeq.faa	Escherichia coli KTE47
1182655.3.RefSeq.faa	Escherichia coli KTE48
1091040.5.RefSeq.faa	Lactococcus garvieae TB25
1236507.3.RefSeq.faa	Prevotella nanceiensis JCM 15639
768713.4.RefSeq.faa	Finegoldia magna ACS-171-V-Col3
1398966.3.RefSeq.faa	Acinetobacter baumannii UH22908
1091045.3.RefSeq.faa	Propionibacterium acnes ATCC 11828
1091046.3.RefSeq.faa	Mycobacterium abscessus subsp. bolletii BD
1090316.5.RefSeq.faa	Sphingomonas melonis C3
1339322.3.RefSeq.faa	Bacteroides fragilis str. S6R8
1339323.3.RefSeq.faa	Bacteroides fragilis str. S24L15
1208659.3.RefSeq.faa	Bordetella bronchiseptica Bbr77
1208658.3.RefSeq.faa	Bordetella bronchiseptica MO149
1339320.3.RefSeq.faa	Bacteroides fragilis str. S6R5
1090319.3.RefSeq.faa	Sphingomonas phyllosphaerae FA2
882096.3.RefSeq.faa	Listeria monocytogenes SLCC5850
1090317.4.RefSeq.faa	Sphingomonas melonis FR1
1403852.3.RefSeq.faa	Staphylococcus aureus M1356
1339321.3.RefSeq.faa	Bacteroides fragilis str. S6R6
882095.3.RefSeq.faa	Listeria monocytogenes ATCC 19117
1208657.3.RefSeq.faa	Bordetella bronchiseptica 1289
1385940.3.RefSeq.faa	Bifidobacterium breve JCM 7019
1105032.3.RefSeq.faa	Streptococcus sp. BS35b
1105031.3.RefSeq.faa	Clostridium sp. MSTE9
882094.3.RefSeq.faa	Listeria monocytogenes L312
1035189.4.RefSeq.faa	Streptococcus infantis SK970
1035188.3.RefSeq.faa	Haemophilus pittmaniae HK 85
1035187.4.RefSeq.faa	Streptococcus mitis SK569
710128.3.RefSeq.faa	Mycoplasma gallisepticum str. R(high)
1162281.3.RefSeq.faa	Rickettsia conorii subsp. indica ITTR
1035184.3.RefSeq.faa	Streptococcus constellatus subsp. pharyngis SK1060 = CCUG 46377
1162287.3.RefSeq.faa	Mycobacterium abscessus M115
1162286.3.RefSeq.faa	Mycobacterium abscessus M172
1162285.3.RefSeq.faa	Mycobacterium abscessus M159
1162284.3.RefSeq.faa	Mycobacterium abscessus M24
46170.84.RefSeq.faa	Staphylococcus aureus subsp. aureus UAMS-1
572264.4.RefSeq.faa	Bacillus cereus 03BB102
1398969.3.RefSeq.faa	Acinetobacter baumannii UH2907
390235.5.RefSeq.faa	Pseudomonas putida W619
1382366.3.RefSeq.faa	Lactobacillus plantarum 4_3
95658.5.RefSeq.faa	Ureaplasma urealyticum serovar 4
1398968.3.RefSeq.faa	Acinetobacter baumannii UH2707
1162288.3.RefSeq.faa	Mycobacterium abscessus M154
1339328.3.RefSeq.faa	Bacteroides fragilis str. S36L12
78345.3.RefSeq.faa	Bifidobacterium merycicum
78344.3.RefSeq.faa	Bifidobacterium gallinarum
489653.3.RefSeq.faa	Neisseria lactamica 020-06
78343.3.RefSeq.faa	Bifidobacterium boum
1200793.3.RefSeq.faa	Streptococcus salivarius K12
517418.5.RefSeq.faa	Chloroherpeton thalassium ATCC 35110
1410862.3.RefSeq.faa	Staphylococcus aureus F89441
379066.3.RefSeq.faa	Gemmatimonas aurantiaca T-27
1032845.11.RefSeq.faa	Rickettsia heilongjiangensis 054
1446621.3.RefSeq.faa	Escherichia coli O157:H7 str. 2009EL2109
1162283.5.RefSeq.faa	Mycobacterium massiliense M18
561231.5.RefSeq.faa	Pectobacterium wasabiae WPP163
561230.3.RefSeq.faa	Pectobacterium carotovorum subsp. carotovorum PC1
632518.3.RefSeq.faa	Caldicellulosiruptor owensensis OL
